"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FTH1P23",16022.6263553743,2.0205986432988,0.401652172686753,5.03071757282553,4.88647513921411e-07,3.9783058572431e-05
"FTH1P3",2510.13711091287,2.193279368268,0.421895752017724,5.19862870810764,2.00764089397185e-07,1.84107288573573e-05
"FTH1P4",594.358227602321,2.25513173828204,0.443286480092159,5.0873009657619,3.6319522437423e-07,3.02339457922123e-05
"FTH1P5",22074.350320126,2.02295058777099,0.405952060423162,4.98322532385297,6.25330594928311e-07,4.87699421932407e-05
"FTH1P7",28703.1112650776,2.02870238668882,0.405700937723755,5.00048730000762,5.71855950712891e-07,4.56663914708045e-05
"FTH1P8",14477.837953289,2.07079319214157,0.40636859215469,5.09584951229029,3.47180842911738e-07,2.92648902434187e-05
"GADD45A",225.065235604244,2.00162147557937,0.6227175601094,3.21433279515631,0.00130748038768036,0.0223584504819521
"GAL3ST4",23.5949754509802,-2.7092215747383,0.937899502006633,-2.88860540915304,0.00386954311283553,0.048852250040261
"GBP1",3338.87920810152,2.63742083228269,0.689796712045053,3.82347550550579,0.000131583669115624,0.00388695829653057
"GBP1P1",171.848254987974,2.77954892806964,0.749743696972041,3.70733217137442,0.00020945413428051,0.00562929066206395
"GBP2",4099.83494520535,2.04198569438426,0.455168191397463,4.48622230853814,7.24970985265818e-06,0.000375769122487159
"GCSAML",180.516917617589,3.55359854122502,0.583733254121472,6.08770961074205,1.14537370179928e-09,2.14789742505955e-07
"GFI1B",65.3277202632825,2.14381650062148,0.674719365402347,3.17734544249087,0.00148629886868908,0.0248311592776985
"GNG12",38.139502645873,3.21384337459046,0.875337963667991,3.67154574345577,0.000241087915735531,0.00638691637083493
"GNG4",28.3769950022487,3.18058104645397,0.999629227661888,3.18176075532854,0.00146382684686442,0.0245047844274496
"GOLGA8A",150.157622112462,-2.18995620354472,0.563483003511443,-3.88646363758556,0.000101715154527115,0.00314958428396577
"GOLGA8B",410.799134655732,-2.41263373011127,0.578409797130092,-4.1711494896561,3.03066953901258e-05,0.00123672065051638
"GPC4",38.6584953510154,2.55628117187284,0.813076405589538,3.14396181502691,0.00166677187529301,0.0272395068930609
"GPR21",19.1559649181925,-3.97089572958374,1.23432978857057,-3.2170460166746,0.00129517823459341,0.0222163666344954
"GPR22",84.1305685282838,-2.82517543830498,0.622146317022061,-4.54101448647619,5.59841842972566e-06,0.000300917700149031
"GPR31",116.367762261728,4.51469707546227,0.827878742527874,5.45333131960477,4.94348383360269e-08,5.69012035743648e-06
"GUCY2D",27.2136756514427,4.19201115250308,1.23576620414745,3.39223644281091,0.000693245895531924,0.0140757591197419
"GXYLT2",12.6249522358978,7.52488153449863,1.87875990418381,4.00523851809989,6.19549341019267e-05,0.00213201618589929
"H2BC4",200.380225223612,2.80610137947324,0.567072813102351,4.94839695121614,7.48271878696778e-07,5.62552146641857e-05
"HAS1",56.4718370519386,2.24787156082986,0.734723440297407,3.05947984988739,0.00221721702392758,0.0329522280760029
"HBA1",18572.5912231175,2.67202778209669,0.537245437894964,4.97356998054043,6.57310299615709e-07,5.05553405556967e-05
"HBA2",33823.7028300825,2.64094076521927,0.535394939157967,4.93269654243046,8.11021045130917e-07,6.0226581441234e-05
"HBB",58681.3126882804,2.8094390942384,0.544645312938313,5.1582911437936,2.49213892072018e-07,2.21243609504361e-05
"HBZP1",34.1507282899713,3.19625188185538,0.837688490457466,3.81556141485231,0.000135873655471008,0.00397847598212478
"HDC",196.461327934742,3.10893960488552,0.566488363175987,5.48809085407406,4.0630108573801e-08,4.98615082424072e-06
"HERC2P2",52.6745708987861,-2.0774301051044,0.682504977780798,-3.043831433815,0.00233585983145531,0.0340368355334788
"HERC5",2285.70481717191,3.7097640166115,0.685460016228355,5.41207937557605,6.22970613342883e-08,7.0730473038726e-06
"HERC6",1124.90863384449,3.27255965660906,0.712553004064475,4.59272452426984,4.37496408715899e-06,0.000246682941265823
"HEY1",60.8746579157304,2.38263701709492,0.659352665864425,3.61360033931345,0.00030197441679417,0.00759186041513531
"HHLA2",21.4298428754826,3.7335185614705,0.982447282514414,3.80022279863727,0.000144566052151019,0.00418366674228988
"HIC1",36.2876668555908,-3.86535450257583,0.950848668782837,-4.06516265887378,4.79989743577659e-05,0.00174913293019894
"HLA-DOB",107.06677344595,-2.01457076989499,0.561471489594686,-3.58801970755321,0.000333199109902273,0.00816606922800136
"HLA-DRB3",5084.20734081253,3.38543424362239,0.491296499037561,6.89081695117791,5.54728820617905e-12,1.74687245587035e-09
"HLX",349.230842357352,2.79989682663982,0.587088424799207,4.76912285844747,1.85029795275448e-06,0.000122044037963149
"HMGA2",13.0623989587908,6.07983547755309,1.82099400162432,3.33874547204982,0.000841576373837146,0.0163134839481324
"HOXA5",19.7604301203401,3.57023192270035,1.13504976744501,3.14544086532605,0.00165836717028403,0.0271354392863141
"HS3ST3A1",51.6675272541773,2.8998467678699,0.661419088670559,4.38428043209117,1.16369787228744e-05,0.000558106824381536
"HS3ST3B1",3456.19828157113,2.90054565330826,0.41988430676104,6.9079639476952,4.91658882144919e-12,1.57803591211513e-09
"HSBP1L1",58.0071402941302,-2.26479214038624,0.647202143696526,-3.49935821820794,0.000466379560718098,0.0104762784231293
"HSP90AB4P",43.2659543918341,-2.25913519246841,0.73649444046493,-3.06741649134823,0.00215917781596187,0.032365567147803
"ICAM1",5344.35648594961,3.0901107309844,0.537460830788611,5.74946220071574,8.95277650606231e-09,1.35838036260164e-06
"IFI44",841.111548954335,3.28337689521816,0.541027991404911,6.06877453177991,1.28889942782176e-09,2.39019238337169e-07
"IFI44L",528.448830265973,3.08501548152384,0.582157797227984,5.2992770967142,1.16262076011698e-07,1.18317929794832e-05
"IFIH1",1301.37682637189,2.99693890145647,0.514865988393093,5.82081351073506,5.85618832427059e-09,9.30855077448345e-07
"IFIT1",3716.11904640811,6.67608469441672,0.640521895475182,10.422882873448,1.94952625179675e-25,4.64822759178396e-22
"IFIT2",11145.9505183691,5.04814063948651,0.39184445488799,12.8830217616057,5.60954767460804e-38,4.68116753446041e-34
"IFIT3",21047.003799987,8.04794031500152,0.435771464540905,18.4682590987921,3.71884971261421e-76,6.20676017035311e-72
"IFIT5",2617.14734790792,3.97406745370091,0.397102212887598,10.0076688689362,1.41036577724386e-23,2.35390048222e-20
"IGIP",12.900259304735,-5.30818222269517,1.70237123731319,-3.11811084817959,0.00182014332896587,0.0289925117187317
"IGLV3-10",36.1226126147653,-2.58269648181765,0.791333545785527,-3.26372677560876,0.00109957147538845,0.0197119741398853
"IL12B",53.0675641897056,8.20228645716189,1.55713143385415,5.26756205599157,1.3824743462719e-07,1.3652956709632e-05
"IL15",310.778544050446,2.04440967118919,0.489972383977137,4.17249979395692,3.01275872056821e-05,0.00123242507466381
"IL15RA",242.123778840075,3.0559810424253,0.486497112720776,6.28160160156855,3.35102686573608e-10,7.26345953105651e-08
"IL18",256.203215228325,3.05375413663003,0.533755249050724,5.72126296099398,1.05735098905274e-08,1.54799894800791e-06
"IL19",86.1156784129373,3.64429088066858,0.768513851066439,4.74199765640076,2.11621072783295e-06,0.000136368946129467
"IL1B",30842.1174631054,2.16768729911843,0.587006624320905,3.69278166430606,0.000221814451506762,0.00594234862864824
"IL1RL1",68.2155868240503,4.37842521761848,0.827386275158486,5.29187557139474,1.21068256452688e-07,1.22462375769416e-05
"IL1RN",12032.0446859657,2.5604042061775,0.431099155837732,5.93924662460078,2.86334842269127e-09,4.92673043038322e-07
"IL21-AS1",23.3032207553072,5.92782169305545,1.34384163370176,4.41110138605143,1.02846145091563e-05,0.000503373067911493
"IL27",32.7113451867468,3.24833171518116,0.874940784451579,3.71263035499853,0.000205116355488705,0.0055484472821823
"IL36G",59.3585317668865,9.78919851994283,1.57640709531363,6.2098163279297,5.30465658626016e-10,1.13506049262413e-07
"IL36RN",12.966695774887,6.09865228432115,1.7374845998489,3.51004681414241,0.000448027806929718,0.0102152788219358
"IL6",2151.18605015448,5.81058160904765,0.536104536248434,10.8385234896707,2.26090481185679e-27,7.54690026197797e-24
"IL6-AS1",14.710320854719,7.74557478521592,1.86379986880208,4.15579747314514,3.24154877580886e-05,0.00129120403504176
"INHBA",585.52744190008,3.05296241579168,0.776183620077634,3.93329920500811,8.37878345510464e-05,0.00268410548686557
"INHBA-AS1",40.1695659227853,4.92317665365648,1.13788942600456,4.32658617010187,1.51438092458717e-05,0.000692466236475611
"INPP4A",322.368173161392,-2.11879564581245,0.466512261879317,-4.54177911053614,5.5781471264986e-06,0.000300917700149031
"INPP5F",107.829731560256,-2.10743815782554,0.54624763323513,-3.85802707344344,0.000114305988860471,0.0034436226607965
"INTS3",103.76140536266,-2.28671406795067,0.548833114415065,-4.16650163390343,3.09309676897073e-05,0.00125605316482048
"IRF7",2565.49629658409,2.12272143604888,0.598723423558215,3.54541237660879,0.000391999293233637,0.00918885983717613
"IRS1",84.3501141031337,2.38219497746236,0.717153572674198,3.32173619184436,0.000894592315312409,0.0170637094200733
"ISG15",5254.93224176072,4.17849818250704,0.684030041850096,6.10864717462622,1.00479178018264e-09,1.94999707107537e-07
"ISG20",4363.24128263737,2.12627603954473,0.65939461441762,3.2245881192443,0.00126154025246679,0.0218187635374827
"ITGA2B",410.268101738237,2.33188310191349,0.638633963813306,3.65136092667188,0.000260854343631477,0.00676034005467291
"ITGB8",924.877580294131,4.79745602756445,0.537072091855174,8.93261091074924,4.16070917487849e-19,4.62948240858147e-16
"ITGB8-AS1",155.533412313656,4.33239797062027,0.605814787117926,7.15135725100242,8.592404440212e-13,3.25925522970769e-10
"KCNJ2",1467.79131350729,2.99136405283881,0.473784431380597,6.31376603938218,2.72325543597577e-10,6.06015109685809e-08
"KCNJ2-AS1",433.420178335882,5.54941855881038,0.54733270825953,10.1390223443014,3.7079180460645e-24,6.87612802097962e-21
"KHDC4",265.584206548799,-2.56649673919337,0.465648792611031,-5.51165766972628,3.55469791117899e-08,4.42745583116248e-06
"KIR2DL3",179.401874564126,2.59548619214333,0.484712052478587,5.35469703893528,8.56998866213165e-08,9.34856933143642e-06
"KLHL2",105.956642325841,-2.13833770047472,0.581343489038385,-3.67826894219079,0.000234822283290205,0.00625069203845857
"KLHL3",75.3104567790052,-2.06924464367135,0.593248087488008,-3.48799210197737,0.000486662454320623,0.0108154412285102
"KLLN",24.1183251382842,3.23243242758942,0.932708398221798,3.46564095890209,0.000528969159519158,0.0115405166959147
"LAIR1",2550.68570898629,2.00103651400564,0.430948984847129,4.64332574008839,3.42845170060727e-06,0.000204360210296912
"LAMP3",339.598694759512,4.67641546867004,0.674138478294369,6.93687664958954,4.00863543278803e-12,1.36539031373943e-09
"LCN2",98.7909222566867,3.08381005476249,0.713496015392513,4.32211251112034,1.54542341425212e-05,0.000700537242647244
"LCP1",54235.9328885385,2.20287613427672,0.454841593565636,4.84317214045385,1.27782491282353e-06,9.03682109958674e-05
"LCP2",10173.3646455463,2.28434357448131,0.520197122773259,4.39130374713164,1.12673007277396e-05,0.000541934435579177
"LFNG",305.669977582208,-2.36787221257692,0.54761554813771,-4.32396819379837,1.53247400260206e-05,0.000698824893536294
"LIF",38.0720825657917,-4.03982308886478,0.98353663052206,-4.10744548143616,4.00059167055793e-05,0.0015314191509544
"LINC00309",53.4494107145741,5.16547341596228,1.00963448425701,5.11618164445278,3.11782820107052e-07,2.68229652968386e-05
"LINC00342",42.2514638255055,-3.81178931706066,0.898026896945363,-4.24462711531966,2.18957218498664e-05,0.000939433413044397
"LINC00673",20.9950713573611,3.21625054554652,0.941302796778335,3.41680759533949,0.000633600418040488,0.0131489955556185
"LINC00677",16.3555225841384,3.51027868292197,1.10682209755462,3.17149313397109,0.0015165745312231,0.0253116289261136
"LINC00861",329.520706805701,-2.32724961791877,0.451805023045087,-5.15100430321362,2.59095243250447e-07,2.27594716307892e-05
"LINC00884",191.040712836588,2.35729968654368,0.601529598834287,3.9188423830048,8.89752724706232e-05,0.00281783168412657
"LINC01093",68.6249009869233,5.4824737409944,0.845050165442447,6.48774944399178,8.7128014368781e-11,2.16033043469121e-08
"LINC01181",20.7212125192783,4.02330457661475,1.1374206262741,3.5372178802437,0.000404365933559389,0.00942579250154497
"LINC01465",146.556223376887,3.50550278859551,0.782462058664034,4.48009299592208,7.46105243781786e-06,0.000384336312306112
"LINC01550",69.7608771804231,-2.37369239212829,0.816604910019145,-2.9067819247776,0.00365167674968099,0.0468098962766326
"LINC01888",22.4266344813442,3.14560775972921,0.962610937666319,3.26778726133653,0.00108391806642982,0.0195152022963471
"LINC02295",10.8340975762097,-6.45988955188934,1.83830442406549,-3.51404776451716,0.000441333447259601,0.010117933014784
"LINC02397",37.5557189207298,-3.21098351647624,0.827136242058598,-3.88204911500995,0.000103579949770917,0.00318370048190902
"LINC02404",21.9245243067191,4.16797096538225,1.20730796441207,3.45228482561363,0.000555860625242135,0.0119245679116854
"LINC02426",31.6008918089043,4.37365870905837,1.00131769487925,4.36790314545053,1.25445097691815e-05,0.00059311010778368
"LINC02458",18.5223870611176,3.78388831706158,1.14362113242885,3.30869044805536,0.000937334100910401,0.0176488987731607
"LINC02597",31.2616576626434,3.48974822910634,0.957719436829016,3.64381059306973,0.000268631136023504,0.00689762101574197
"LINC02605",29.1170961495074,2.81528238795822,0.961775048655216,2.92717345068853,0.0034205805629896,0.0449333706291288
"LINC02757",41.1708258097783,3.16575431854012,0.779760200080329,4.05990754364483,4.90921511806193e-05,0.0017850719024064
"LMO2",177.19387638733,-2.3614890114249,0.615154169621374,-3.83885719717773,0.000123608292249005,0.00368396856720695
"LOC100128059",237.96735246661,2.46606787251318,0.565529165908685,4.3606378259037,1.2968386524265e-05,0.000611419127372833
"LOC100288175",229.207109695403,2.02294653329631,0.485935051055767,4.16299776873711,3.14096438152596e-05,0.00127239552251622
"LOC100418883",16.9486941598952,-5.70881240594407,1.87288930151937,-3.04813124903476,0.0023026933030515,0.0336826916984483
"LOC100422495",12.2149334862281,-5.22867902501742,1.71656193186046,-3.0460182810593,0.00231893735386848,0.0338609487629615
"LOC100506098",44.4824650710989,3.26867478444428,0.82132142577544,3.97977537400562,6.8980415326132e-05,0.00233053265545171
"LOC100506178",26.9855090996675,3.93644372429861,0.952243157329833,4.13386401781737,3.56714582087843e-05,0.00140608026991297
"LOC101926887",182.823002716595,5.44963950458436,0.640887386964532,8.50327158160464,1.8432101506101e-17,1.46491321017536e-14
"LOC101927723",115.860503491481,2.13710834507072,0.730257518177459,2.92651330780464,0.00342784840202868,0.0449417045010674
"LOC101927817",22.655778997085,-3.14879115111919,0.973718213562966,-3.23378068445217,0.00122163227671046,0.0214395822274422
"LOC101927864",33.6384702007308,-3.22776770613809,0.895836789160211,-3.60307563296648,0.000314473975878721,0.00783368754838187
"LOC101929141",66.8720611293059,-2.90322856591707,0.658062575436766,-4.41178190993485,1.02523354565382e-05,0.000503269055204771
"LOC101929319",9.91870601659896,5.7050536652447,1.81493647812346,3.1433902695831,0.00167003016763148,0.0272461422265586
"LOC101929356",18.5901974365669,-3.39265942009421,1.09782471462715,-3.09034709721072,0.00199922711353016,0.0307247702806799
"LOC101930129",19.6961020501852,4.10121577059766,1.27369882434214,3.21992585077238,0.00128223757844111,0.0221080012233286
"LOC102723348",38.0419717249337,3.2131891613197,0.956854493562402,3.35807500820411,0.000784873118382616,0.0155207729215709
"LOC102723458",54.9510076231706,2.17895923549941,0.642411194719236,3.39184505720159,0.000694236868300906,0.0140787525296988
"LOC102723468",36.056320036978,-3.26799854275868,0.825775373118849,-3.95749092203594,7.57411650068966e-05,0.00247866675287275
"LOC102723566",14.1704188561206,-4.36243369404508,1.41474553266944,-3.08354654127357,0.00204549112615871,0.0312917020124554
"LOC102723872",43.3688251047578,3.9254423829642,1.1360295331934,3.45540522342733,0.000549466330593258,0.0118330233001309
"LOC102724740",30.6741243653792,3.76535984030403,1.26071249441157,2.98669193570695,0.00282013747648641,0.0391255980736145
"LOC102724748",34.769132745155,-2.50501864866397,0.81749986459917,-3.06424350283191,0.00218221211937754,0.0326061954094998
"LOC102724857",18.3190138032555,-3.48001900684519,1.1156734356511,-3.11920934535316,0.00181337071579401,0.0289341847481855
"LOC105369161",48.23714791824,-2.03274652439783,0.701312848460559,-2.89848749935194,0.00374967256030962,0.0477725458256241
"LOC105369313",130.57333021813,-4.45457320566962,0.606291637655056,-7.34724500390356,2.02333794993183e-13,8.99211865946522e-11
"LOC105369315",52.7426162730282,-2.82608860283243,0.688392653768436,-4.1053439303306,4.03713775255996e-05,0.00154187251922713
"LOC105369469",389.432299633838,4.72985117054505,0.513322734830342,9.21418602686341,3.13648892486052e-20,4.02676924276323e-17
"LOC105370047",18.0884477055647,-4.17711056246236,1.24035950173333,-3.36766119550427,0.000758086948575323,0.0151164530128102
"LOC105370062",23.3871168618125,3.91693676350703,1.34310108927639,2.916338014153,0.00354166576399481,0.0458931689449328
"LOC105371126",17.7404265086354,4.98820171135635,1.61190967961646,3.09459132508173,0.00197084249621681,0.0304291767485904
"LOC105371235",63.4742701373526,3.63417904175882,0.855542635488031,4.24780588484145,2.15874311181807e-05,0.000928593364336174
"LOC105371414",117.923552098012,-2.33560140057612,0.604595298171994,-3.86308230917088,0.000111965260952275,0.00338035300441755
"LOC105371763",249.170150649473,2.12760049976826,0.632649383736637,3.36300098358106,0.000771000890832606,0.0153190534142812
"LOC105371912",75.0547392018184,3.2541255434521,0.639647945070124,5.0873696515907,3.63063755274607e-07,3.02339457922123e-05
"LOC105371932",142.730750512649,2.06962382579843,0.521917538768948,3.96542302579077,7.32658935776184e-05,0.00241992678273364
"LOC105372160",11.6521019962909,-5.02840113060181,1.71804517979544,-2.9268154235621,0.00342452051769034,0.0449333706291288
"LOC105372578",20.0369737618242,4.40387681329629,1.07203300510611,4.10796756473034,3.9915614235944e-05,0.0015314191509544
"LOC105372903",18.5356274736848,3.6149159154465,1.16112718001616,3.11328162639013,0.0018501937358353,0.0292698895271006
"LOC105373117",61.9390444756665,-2.21064987975992,0.754140234911319,-2.93135119626641,0.00337491007442307,0.0445626971061084
"LOC105373386",80.5394651770111,2.99485217723681,0.738115098644341,4.05743248273515,4.96151540876394e-05,0.00179626230308612
"LOC105373652",51.6659995356118,2.78333168767878,0.791372132178535,3.51709590785901,0.000436296106473445,0.0100300027782945
"LOC105374152",65.4516742535516,-3.19267206640261,0.699464504075812,-4.56445187396754,5.00801063857597e-06,0.000277686702849943
"LOC105374777",23.6189852542592,3.88815688360444,1.18549273390818,3.27978128620534,0.00103887590212006,0.018996368000174
"LOC105374939",34.6784179404125,5.56482233642446,1.08333720684771,5.13674071309427,2.79544222569315e-07,2.42999639306348e-05
"LOC105374981",98.236406351532,-2.1131790386323,0.600815199454663,-3.51718638368395,0.000436147410214025,0.0100300027782945
"LOC105375130",22.3247214052428,-5.04833139251786,1.33237471599618,-3.78897267556099,0.000151271549303856,0.00432315437993384
"LOC105375235",12.2995805697774,-5.11188098626317,1.69529557636427,-3.01533317111941,0.00256697110904136,0.0363690558657897
"LOC105375724",30.5429943773437,-2.75939307856348,0.857353843067614,-3.21849969050161,0.00128863109856015,0.0221421943286446
"LOC105375914",46.2038122491334,3.43203316816834,0.760865511707538,4.51069619447747,6.46152072282884e-06,0.000339128241710734
"LOC105375945",46.4323409658919,-3.61036462990718,0.794868709922135,-4.54208925932038,5.5699446750526e-06,0.000300917700149031
"LOC105376364",119.684972920126,3.16339131463628,0.815411849446524,3.87950128120348,0.000104670849909582,0.00320542474310262
"LOC105376479",17.9121697542642,5.51834450333503,1.37127748314469,4.02423621124445,5.71605235889818e-05,0.00200001915870043
"LOC105376484",11.6551323477294,4.82620891212588,1.5734580313206,3.0672625618589,0.00216029010201633,0.032365567147803
"LOC105376548",39.8097445558187,-3.54130276659032,0.845896303829308,-4.18645021920431,2.8335104248524e-05,0.00116768614792066
"LOC105376707",49.2277623835475,-3.05311674472096,0.767404562019897,-3.97849699601056,6.93522874004816e-05,0.00233364854176217
"LOC105376786",11.1854740468447,5.84561542939884,1.87707957590309,3.11420757246608,0.0018443968419192,0.0292336023662216
"LOC105377113",87.2267094955959,-3.57350091189186,0.64715634239585,-5.52185102391538,3.35446854980601e-08,4.24852424389146e-06
"LOC105377272",39.0018225738005,3.38381609806793,0.963902392395476,3.5105381258143,0.000447200673417296,0.0102152788219358
"LOC105377276",49.9967467513734,2.04621812082901,0.681804323276256,3.00118091213675,0.00268934733800332,0.0376627639376038
"LOC105377347",190.441881689702,-2.59958449523646,0.518901734092821,-5.00978186126362,5.44917649522325e-07,4.37244017813827e-05
"LOC105378123",15.458266451788,5.43779440535764,1.63164748932423,3.33270172689678,0.000860070945240177,0.0165757321894441
"LOC105378419",18.1331375573379,4.94658206903859,1.30281801021,3.79683273509649,0.000146556605020008,0.00422810482958383
"LOC105378867",52.8657974196451,-5.06027143729329,0.907744284193653,-5.57455610066256,2.48161826480473e-08,3.34017813222507e-06
"LOC105379326",30.0253996442626,-2.78363856445393,0.864316794112265,-3.2206230208832,0.0012791228107919,0.022077104149035
"LOC105379548",102.733937444865,5.46034516905913,0.991691657298369,5.50609166556323,3.66887545439943e-08,4.53581713584641e-06
"LOC105379752",96.4111757013309,-3.40097312842478,0.641085239083544,-5.30502485642408,1.12657644007136e-07,1.16065190029574e-05
"LOC107984201",34.0995558476166,3.6013516261231,0.833124831823391,4.32270349959575,1.54128807187283e-05,0.000700537242647244
"LOC107984251",252.00960049554,4.26608039604355,0.511792553855539,8.33556558004888,7.71286125631921e-17,5.59685453773772e-14
"LOC107984315",147.232791826668,-2.60979356311811,0.541686711796395,-4.81790213103669,1.45075495765468e-06,0.000100469295615173
"LOC107984360",68.5854007367557,3.26048332706492,0.688618491076682,4.73481814577332,2.19251598088779e-06,0.000140203416555622
"LOC107984384",14.6825878589201,3.59532292409346,1.21233906320042,2.96560841205781,0.00302084854171069,0.0411239495604824
"LOC107984434",101.673896936488,-3.16017571577947,0.684935233870733,-4.61383143909908,3.95313063807156e-06,0.000228781946017336
"LOC107984658",6878.42159310161,2.37576687237707,0.409050399408947,5.80800526245641,6.3221530002793e-09,9.95440882779825e-07
"LOC107984747",295.741304142489,-2.24343900313622,0.534706679677984,-4.19564424459273,2.72097052061004e-05,0.00112967656689009
"LOC107984754",41.0830046170274,-2.41076669762174,0.775875564133785,-3.10715636509729,0.0018889645518947,0.0295748765207529
"LOC107985080",20.5969649373784,2.68648667107192,0.923650114658478,2.9085544714789,0.00363103914144596,0.0465811247276965
"LOC107985371",71.9896118562803,4.2882401513014,0.814723461045543,5.2634303003847,1.41392125573537e-07,1.38813798577784e-05
"LOC107985388",84.0041322777004,2.43374288172592,0.72445600269927,3.35940743490007,0.000781098137745963,0.0154644459299883
"LOC107985423",23.3112566706832,3.7033855718732,1.17244772823692,3.15867861967902,0.00158486155635718,0.0260604328823659
"LOC107986127",256.430910172109,4.26490453274072,0.592861938645544,7.19375668217857,6.30324837551805e-13,2.44653989273014e-10
"LOC107986149",62.4171279608634,3.64322369706873,0.778408570081667,4.68034890300154,2.86387113842414e-06,0.000175084283151278
"LOC107986153",627.135151823287,2.52810415865945,0.426776405984565,5.92372053189576,3.14738160771304e-09,5.30604030633643e-07
"LOC107986168",96.5296907822787,-2.76921085143918,0.801793470229227,-3.45377077047969,0.000552807043364663,0.011874323750008
"LOC107986177",8.61434133814295,6.96883143269694,2.13253504941276,3.26786255382576,0.00108362976559494,0.0195152022963471
"LOC107986526",9.6499824889578,-6.29648376348097,1.89189819494591,-3.32813032979345,0.000874309538634863,0.016791974913482
"LOC107986699",58.9224360418338,-2.34783871076415,0.721896218398045,-3.25232166470441,0.00114466401013675,0.0203455189874146
"LOC107986853",128.194497831168,2.70482524735862,0.548466567923204,4.93161371275659,8.15530701361227e-07,6.0226581441234e-05
"LOC107986982",75.7685540520709,-3.3297303169536,0.691898569334642,-4.81245440376557,1.49087894218383e-06,0.000102821361756397
"LOC107986997",16.6990856900433,-3.52231140598429,1.16300243096586,-3.02863632284847,0.00245660214556973,0.0353454222496196
"LOC107987043",56.1300958257866,-2.86171239730808,0.675539462030182,-4.23618834746951,2.2734609707185e-05,0.000968960462309394
"LOC107987081",150.376061372841,-4.61440920158788,0.624035351941034,-7.39446761667422,1.41975949402389e-13,6.58216276534963e-11
"LOC107987223",49.4183156938133,3.51959931215995,0.908675190089102,3.87333048216583,0.000107358089441292,0.00327569746393998
"LOC107987234",99.8867833253777,-4.09269506559501,0.678811233931566,-6.02920938990767,1.64763702904009e-09,2.97782301158056e-07
"LOC112268199",70.2818987977514,-2.59742090396573,0.62416518101855,-4.16143191410822,3.16258292305591e-05,0.00127707470912244
"LOC112268335",105.037291956706,-5.76184663905201,0.79363449145289,-7.26007589274998,3.86873198120158e-13,1.61422841915636e-10
"LOC112268379",23.6770711878296,2.66414468447417,0.895608021020995,2.97467711537134,0.00293297084829422,0.0403223092735013
"LOC112268421",48.0621685514981,-2.09148086465367,0.710869408175262,-2.94214498556397,0.00325947281577771,0.0435890576537064
"LOC112268455",80.3831328610364,-4.89745584335987,0.875226795545857,-5.59564203048131,2.19806815351593e-08,2.98258190912039e-06
"LOC145474",80.6708487713489,-4.36222638266722,0.802713989848079,-5.434347025013,5.49974556783908e-08,6.28703791282426e-06
"LPCAT4",49.5774619699433,-2.16349771802944,0.673260379477771,-3.21346359295285,0.00131144423034089,0.0224032796360178
"LRP12",288.362381640116,2.46675827522422,0.568210484408331,4.34127553593599,1.41657946636866e-05,0.00065674198038036
"LRRC37A17P",27.8367435871675,-2.85032585379873,0.880279211990517,-3.23797928540591,0.00120379549688285,0.0211710714889091
"LRRC37A4P",58.2539973247215,-3.00490848775352,0.734144581083729,-4.09307453215514,4.25690813480407e-05,0.00157883992821956
"LRRN3",96.6505326708422,-3.31470199104131,0.706733589320631,-4.69017185701853,2.72975677188783e-06,0.000168116754696708
"LRRTM2",44.4624085659817,-4.09159158655692,0.837829377644366,-4.88356185129341,1.04186448064127e-06,7.5933267169881e-05
"LTF",1436.92665787379,4.88562016036701,0.579803350590969,8.42633999163217,3.56644938698609e-17,2.70563819403626e-14
"LUC7L3",1087.42160872083,-2.65209412416705,0.454539919799168,-5.83467811878623,5.38945070810596e-09,8.81862081551847e-07
"LYPD3",521.409984453884,2.51394190518348,0.449084669200477,5.5979241278914,2.16933646938166e-08,2.9677234159e-06
"MAGI2-AS3",93.8606149139443,2.2334751002745,0.765764195706607,2.91666169925007,0.00353799281788922,0.0458811966826504
"MAMLD1",86.7565005482809,2.55676671373913,0.560846692064634,4.55876222489065,5.14559882387198e-06,0.00028250014595534
"MAOA",23.3640975816009,5.45331781420851,1.32985924004737,4.10067295093145,4.11950419866612e-05,0.00154995469366353
"MAP1LC3A",166.005875832195,2.58728341428355,0.611994250763388,4.22762699331934,2.36168883721192e-05,0.000997888270710555
"MAP6D1",43.1909341059415,4.04732781927078,0.771007491837354,5.2494014158355,1.52594235188682e-07,1.47213744814977e-05
"MARCKS",5706.48595515713,2.31647347897072,0.51045574849084,4.53804954850517,5.67769217795915e-06,0.000303720136058135
"MARCKSP1",482.23429349019,2.41954963153836,0.524010706313479,4.61736678733223,3.88640001282465e-06,0.000227077489642534
"MCM3AP-AS1",37.5566898133089,-3.46437708497024,0.828737070353996,-4.18030906170328,2.91113163184395e-05,0.00119377854878318
"MDS2",26.333247647491,-3.04678152916103,0.910701997722584,-3.34553074087923,0.000821252549965001,0.0160125059099484
"MEG3",26.8160017424998,-3.42686901166262,1.02291679232951,-3.35009556726363,0.000807836834532116,0.0158807971358551
"MET",631.678161328521,2.24697399805993,0.452607297011649,4.96451120628331,6.88743096025128e-07,5.22505557848154e-05
"MFSD2A",403.877248151769,2.67845730301212,0.592705399518378,4.51903644743002,6.21217011151995e-06,0.000327069776533969
